tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5639, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5917, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6052, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5547, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6044, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6534, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5535, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6062, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6375, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7076, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6894, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6228, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6508, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6660, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6682, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6321, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4373, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8279, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5649, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7205, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6657, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6062, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6619, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7370, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6482, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7111, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6557, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7216, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7209, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7505, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8320, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7557, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6357, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6508, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6601, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6407, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6606, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5648, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6545, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6109, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6781, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6948, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6711, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6595, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7630, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5564, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6495, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7454, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7339, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6537, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7606, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6128, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7514, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7109, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6468, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6949, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6577, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6486, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7095, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7111, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6272, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6629, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5748, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7455, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6863, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6279, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6311, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6444, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7145, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7435, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6580, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7076, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6678, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8089, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6156, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6559, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7233, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7264, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7188, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6626, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7137, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6619, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7450, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7176, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7432, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6832, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6966, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6522, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6672, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6963, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7052, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6135, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7077, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7111, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7413, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6603, device='cuda:0', grad_fn=<AddBackward0>)
